"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"10081","10081",57,49.1,53.9,48.8,40.2,34.6,38.6,32.8,35.7,31.4,3900,4696,4237,4701,4138,4578,4013,4427,3975,4063
"10082","10082",21,19.4,19,17.7,19,17.5,19.1,17.9,18.5,15.5,2350,2013,2226,2382,2382,2383,2228,2389,1525,1708
"10083","10083",12.8,12.8,11,10.6,13.7,12.4,11.5,11.1,17.3,15,1886,1886,1855,1880,1862,1584,1567,1591,2024,1675
"10084","10084",80.8,80.8,76.6,74.4,76,73.6,71.2,70.1,64.1,61.9,5485,5485,5670,5687,5639,6545,5630,6913,6290,6332
"10085","10085",19.7,19.7,14.9,9.9,14.7,10.2,14.7,10.7,14.8,10.7,1290,1290,1403,1406,1393,1403,1394,1403,1357,1367
"10086","10086",51.1,51.1,49.4,49.4,31.6,31.6,29.7,29.7,29.7,29.7,3702,3702,3706,3706,3136,3136,3038,3038,3037,3037
"10087","10087",15.3,14.5,18.2,18.2,17.6,16.7,18.1,17.1,18,17.2,1161,1162,1089,1089,1088,1088,1102,1103,1096,1093
"10088","10088",48.8,38.7,46.5,36.7,45.3,35.2,42.8,31.4,39.1,28,3601,3513,3522,3531,3534,3813,3578,4605,3889,4228
"10089","10089",21.8,21.8,22.7,20.3,22.1,20.2,16.3,15.3,18.4,16.6,1810,1810,1808,1754,1972,1761,1785,1795,1879,2002
"1009","1009",34.7,33.2,35.3,32.6,35.6,32.3,33,28.4,25,16.9,2363,2316,2599,3003,2206,2881,2465,2498,2526,2505
"10090","10090",47,44.4,46.8,44.2,41.3,37.3,42.7,35.7,30.2,24.2,2877,3185,3005,3314,4198,4203,4181,3276,4406,3914
"10091","10091",22.8,22.8,22.4,22.4,22.4,22.4,22.3,22.3,12.1,10.8,1763,1763,1763,1763,1763,1763,1752,1752,1821,1756
"10092","10092",22.7,22.5,22.4,22.4,18.6,18.6,18.7,18.7,20.9,19.7,2792,2792,2706,2706,2393,2393,2392,2392,2429,2481
"10093","10093",34.3,31,33.2,27.9,27.2,24.3,26.4,23.9,24.3,21.2,2429,2510,2426,2384,2907,2882,2914,2987,2912,3785
"10094","10094",59.8,55.3,58,47.7,56.8,44.2,56.8,44,47.1,38.8,4941,5104,5024,5590,5039,6130,5826,6098,5136,5246
"10095","10095",19.1,15,18.8,15,20.3,20.2,18.1,15.7,19.6,16,1208,1223,1167,1193,1479,1485,1224,1232,1399,1442
"10096","10096",20.3,19,18.3,18.3,17.8,17.8,18.3,18.3,19.3,17.8,1799,1799,2260,2260,2119,2119,2260,2260,1992,2609
"10097","10097",22.9,22.9,22,22,21.7,21.7,19.8,19,20,19.1,1987,1987,1965,1965,2078,2078,2086,1890,2212,2158
"10098","10098",23.7,23.3,23.7,23.3,23.7,23.1,19,19,17.7,17.7,2407,2300,2453,2347,2452,2335,2496,2496,2630,2630
"10099","10099",65.1,49.5,63.8,49.5,61.9,46.9,60.2,41.9,50,34.2,5014,5137,5015,5137,5541,5138,5861,5145,5680,4942
"101","101",30.5,26.1,29.5,24.8,29.6,23.3,28.5,22.3,26.5,19.4,2328,2699,2502,2757,2430,2892,2531,2774,3318,2603
"1010","1010",51.5,41,49.2,39.2,37.7,33.5,35.3,29,35,24.7,3789,3980,4266,3780,3646,3646,3485,3493,3571,3640
"10100","10100",22.6,15.7,22.6,15.5,19.8,15.2,18.2,14.7,16.7,14.5,1829,1673,2186,1657,1818,1655,1870,1585,1733,1452
"10101","10101",49.3,49.3,41.5,41.5,41.8,41.7,40.6,39.6,33,25,2940,2940,3087,3087,3100,3103,3008,3602,3430,3942
"10102","10102",26.7,26.7,27.2,27.2,27.8,27.8,27.1,26.8,24.8,23.6,1878,1878,1859,1859,1800,1800,1947,1919,1896,1940
"10103","10103",28.5,25.4,28.6,25.1,27.9,24.6,26.3,24.3,21.3,19.3,1982,1985,1982,1985,2096,1993,2105,1992,2417,1985
"10104","10104",17.5,17.5,14.2,14.2,16.3,16.3,15.8,15.8,16.3,14.1,2039,2039,1830,1830,1876,1876,1863,1863,1877,1964
"10105","10105",23.4,23.4,25.4,20.2,25.4,17.9,23.7,18,21.9,15.9,1995,1995,2083,2088,2083,2173,2238,2173,2439,2177
"10106","10106",119.2,117.5,118.7,111,115.5,106.6,112.2,105,90.6,81.3,10640,10832,10619,10990,11740,12113,11627,11283,10637,11435
"10107","10107",29.7,29.1,26.9,26.9,25.8,25.5,25.9,25.9,25.4,23.2,2460,2460,2799,2799,2633,2606,2600,2600,2728,3321
"10108","10108",42.4,32.8,41.7,31.2,36.9,29.7,36.6,26.2,31,20.8,3070,3210,3116,3359,3372,3249,3306,3394,3429,3347
"10109","10109",33.6,33.6,34.1,33.7,33.8,32.8,30.6,30.5,30.5,30.4,3685,3685,3954,3685,3487,3304,3742,3639,3756,4012
"1011","1011",40.9,40.9,30.4,30.4,30.4,30.4,31.1,31.1,31.1,31.1,2631,2631,2801,2801,2688,2688,2648,2648,2643,2643
"10110","10110",9.4,8.9,9.4,8.9,9.1,7.5,8.9,7.2,7.4,7.4,749,749,749,749,797,797,795,797,1008,1008
"10111","10111",13.8,13.4,13.8,13.4,13.8,13.4,13.9,13.5,9.5,9.5,966,969,966,971,966,971,958,963,1158,1278
"10112","10112",32.2,26.8,37.7,34.1,32.7,28.5,32.7,27.5,33.9,24.6,2447,2372,2777,2777,2759,2785,2759,2641,3806,3451
"10113","10113",11.3,5.4,11.3,5.4,11.3,5.5,10.5,4.5,10.5,4,963,1017,963,1017,967,1016,1121,1016,1110,858
"10114","10114",46.2,44.3,46.3,42.4,46,43.9,39.7,39.1,41.5,34.9,3774,4045,3930,4232,3937,4380,3924,4540,3834,4450
"10115","10115",15.6,14.1,13.5,12.7,15,13.6,15,13.6,14.9,11.5,1908,1942,1729,1911,1757,1912,1756,1912,1781,1775
"10116","10116",56.2,56.1,52.6,52.5,51,48.3,45.6,45.2,35,32.5,4128,4128,4265,4265,4526,6150,4426,4372,4842,4733
"10117","10117",45.9,45.9,41.6,41.5,42,41.9,37.8,37.8,29.3,27.4,3754,3754,3174,3179,3634,3634,3526,3537,3148,3172
"10118","10118",34.5,30.6,32.5,28,31,26.5,31.2,26.7,28.7,24.5,2645,3028,2711,2968,2677,2973,2771,3074,2749,2982
"1012","1012",63.9,57.9,64.7,54,62.9,50.3,55.1,42.8,51.7,40.1,6340,6300,6301,6336,6547,6361,6625,6302,6369,6284
"10120","10120",42.3,35.7,39.9,30.6,40.9,30.4,40.4,28.1,34.2,27.3,3251,3630,3311,3604,3451,3600,3471,3840,3175,3814
"10121","10121",43.8,42.4,43.4,40.9,43.7,40.6,36,34.4,36,33.9,4711,4751,4711,4589,4486,4903,4377,4740,4377,4712
"10122","10122",51.9,40.3,51.1,40,47.1,39.4,42.3,34.1,36.8,24.8,3840,4162,3775,4149,4070,4401,3978,3813,3813,4006
"10123","10123",47.9,40.7,48.8,40.7,39.1,32.1,36.7,30,33.8,27.6,3431,3773,3662,3751,3664,3683,3666,3689,3354,3823
"10124","10124",13.7,13.7,8.9,8.9,8.2,8.2,7.9,7.9,12.4,10.8,1546,1546,1293,1293,1190,1190,1190,1190,1286,1478
"10125","10125",80.6,70.4,77.9,71.7,73.4,66.1,77.8,66.6,74.5,58.4,6208,6236,6481,6686,6368,6768,6646,6980,6788,7090
"10126","10126",69.3,63.9,69.2,61.2,69.5,59,69.5,59.4,59.7,47.5,4507,5035,4429,5062,4587,5626,4860,5719,5324,5592
"10127","10127",17.4,17.4,16.6,16.6,17.7,17.7,13.7,13.7,15.2,15.1,1939,1939,1939,1939,2064,2064,2152,2152,2127,2100
"10128","10128",29.1,29.1,26.4,26.4,24.1,24.1,25.3,21.3,23.5,21.3,2713,2713,2660,2660,3008,3008,3119,2829,2581,2826
"10129","10129",58.6,52.2,51.8,40.5,48.2,40.5,46.1,38.3,42.7,31.5,4664,4664,5022,4622,4925,4617,4921,4820,4903,4836
"1013","1013",51.7,47.3,50.4,43.4,47.6,42.1,48.5,40.4,43.4,33.7,4045,3761,3557,3941,3657,4743,3760,4824,3520,3795
"10130","10130",19.6,19.6,21.8,21.8,21.7,21.7,21.7,21.7,14.2,12.8,1234,1234,1354,1354,1319,1319,1319,1319,1501,1697
"10131","10131",29.9,28.1,29.9,28.1,28.6,25.4,28.1,24.3,17.2,12.5,1919,2611,1919,2615,1792,2815,1896,2744,2108,2367
"10132","10132",34.2,29.2,33.5,26.4,26.7,19,26.3,19.3,27,19.8,2755,3199,3077,3086,3092,3053,3083,3045,3184,3049
"10133","10133",98.9,98.9,83.6,76,74.7,68.8,69.3,67.8,66.9,65.5,6282,6282,6078,5793,6202,6214,6112,6083,6171,6147
"10134","10134",28.2,22.8,28.5,23.8,24.9,21.8,22.5,19.6,23.3,19.4,2070,1969,2127,2024,2125,2077,2243,2193,2194,2144
"10135","10135",27,24,26.5,23.5,25.8,23.1,26.3,22.9,23.8,17.1,2315,2315,2637,2637,2507,2507,2559,2637,2649,2489
"10136","10136",16,11.6,16.1,11.6,15.6,11.2,14.2,10.1,11.8,8.9,1263,1171,1263,1171,1307,1162,1463,1309,1417,1263
"10137","10137",41.6,33.5,39.1,31.8,37.6,30.5,36,29.1,33.4,26.2,2803,2778,2782,2763,2776,2771,2709,2869,3191,3014
"10138","10138",10,6.9,12.2,9.5,9.3,8.7,9.3,8.7,8.4,6.4,992,992,975,975,974,954,973,953,1030,1003
"10139","10139",26.6,26.6,24.8,24.3,22.3,19.9,22.5,17.1,21.5,16.3,1972,1973,2030,1960,2269,2014,1980,1977,2277,1974
"1014","1014",24.7,21.9,22.4,19.5,21.7,19.5,23.3,20.6,23.8,20.6,2603,2429,2681,2625,2675,2625,2493,2683,2571,2683
"10140","10140",73.3,70.2,65.4,59.3,64.4,56.4,59.3,53.8,53.1,49.9,7068,7077,6940,7417,6759,7486,7309,6692,7111,7053
"10141","10141",34.6,34.6,34.6,34.6,28.5,28.5,24.2,24.2,22.2,22.2,2420,2420,2420,2420,3096,3096,2864,2864,2849,2849
"10142","10142",66,64.4,62.1,57.4,59.7,55.9,58.3,49.8,58.2,44.9,6799,6723,6519,7034,7079,6708,7402,7077,7255,6988
"10143","10143",19.2,18.7,19.2,18.3,18.3,17.8,18.4,17.8,9.9,9,1443,1523,1443,1556,1560,1561,1561,1561,1564,1564
"10144","10144",41.8,41.8,26.3,26.3,26.3,26.3,25.6,25.6,17.6,17.6,3238,3238,3169,3169,3171,3171,2950,2950,3053,3053
"10145","10145",45.8,41,46,41.1,45.3,40.6,43.4,39.2,41.9,36.4,4153,3658,3877,3663,5073,4804,5038,4654,5284,4610
"10146","10146",9.9,9.9,9.9,9.9,8.5,8.5,9.1,9.1,9.1,9.1,813,813,813,813,794,794,898,898,898,898
"10147","10147",22.7,22,22.9,20.6,23,20.5,21.3,19.4,16.1,14.1,1415,1749,1420,1745,1424,1722,1665,1723,1839,1832
"10149","10149",28.6,28.6,28.7,28.6,29.3,29.3,28.1,28.1,30.5,29.1,3553,3553,3287,3556,3521,3521,3238,3238,3092,3092
"1015","1015",26.7,25.7,27.6,26.6,26.3,23.1,26.8,21.3,20.7,16.6,1759,1799,1780,1822,1882,2062,1928,2058,1946,2282
"10150","10150",11.8,11.8,8.9,8.9,8.8,8.8,8.8,8.8,6.8,5.3,871,871,871,871,796,796,788,794,842,842
"10151","10151",45.1,42.7,29.1,26.6,27.8,25.8,27.6,26.3,24.1,23,3199,3096,3334,3334,3604,3663,3353,3351,2374,2377
"10152","10152",24,21,19.9,17.7,20,17.7,21.5,19,22.7,19.6,2310,2226,2544,2382,2547,2376,2248,2365,2134,2261
"10153","10153",50.2,48.8,49.5,46.7,49.5,46.4,42.5,37.9,NA,116.6,3310,3262,3782,4186,3374,4059,3348,3311,NA,8919
"10154","10154",33.8,28.4,33.4,28.2,31.5,27.7,31.3,24.3,29.4,23.8,2020,2177,2303,2169,2286,2175,2997,2843,2784,2526
"10155","10155",12.8,12.8,12.1,12.1,12.1,10.3,12.2,10.3,12.5,7.6,958,958,863,863,779,1116,795,1116,813,926
"10156","10156",53,46.1,51.9,41.8,49.2,37.4,49.9,34.8,47.3,29.2,4262,4742,4534,5620,4241,5028,4798,4854,4368,4839
"10157","10157",45.1,44.8,37.9,36.8,39.3,37.2,38,36.2,40.6,37.5,5872,5877,5757,5624,5879,6198,6532,6119,6558,5942
"10159","10159",30.7,30.7,29.4,29.4,32.3,31.8,32.2,31.8,19.8,19.7,2220,2220,2139,2139,2294,2294,2291,2291,2535,2535
"1016","1016",32.9,32.9,33.4,33.4,33.4,33.4,33.4,33.1,29.7,22.6,2038,2044,2037,2037,2037,2043,2037,2705,2856,2977
"10160","10160",22.4,19.2,19.8,16.7,19.7,16.7,20.7,18.3,20.7,18.3,1366,1473,1343,1343,1336,1346,1424,1424,1419,1425
"10161","10161",34.6,34.4,23.9,19.6,23.8,19.4,22.2,20,19.4,16.9,2714,2291,2420,2543,2472,2665,2483,2720,2384,2468
"10162","10162",42.5,36.9,41.5,36.4,40,35.9,39.9,35.2,30.8,26.4,4336,4376,4860,4619,4942,4747,4811,4676,4168,4583
"10163","10163",59.3,50.3,56.9,46.9,52.2,42.6,52.8,42.3,41.1,32.4,4469,3859,4885,4328,4802,4529,5003,4513,4879,4503
