"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"10139","10139",46.2,46.2,44.6,43.6,44.3,43.6,47.1,45.7,47,45.1,5933,5933,5590,6636,5582,6640,5640,6699,5636,6699
"1014","1014",25,25,24,24,17.8,17.8,25,18.9,25,18.9,2321,2321,2355,2355,2355,2355,2348,2348,2348,2348
"10140","10140",73.4,73.4,69.4,69.4,69,69,60.1,60.1,60,60,8079,8079,7976,7976,7712,7712,6969,6969,6965,6965
"10141","10141",91.7,88.3,80.7,69.3,79.9,67.9,83.4,65.1,81.6,63.3,9155,9566,8347,10651,8180,10747,10872,10505,11601,11065
"10142","10142",10.2,10.2,10.6,10.6,10.6,10.6,16.2,15.7,12.8,12.8,726,726,759,759,759,759,1035,1089,937,937
"10143","10143",35,35,34.8,34.3,33.8,33.6,30.4,28.6,29.2,27.4,4277,4277,3977,3977,3974,3992,4451,4545,3885,4033
"10144","10144",8.6,8.6,10.1,10.1,10.1,10.1,7.2,7.1,7.2,7.1,1327,1327,1335,1335,1335,1335,1285,1285,1275,1275
"10145","10145",40.9,40.9,40.9,40.9,40.9,40.9,47.4,42.1,51.3,42.1,7311,7311,7317,7317,7318,7318,2943,5088,5193,5088
"10146","10146",16.2,16.2,16.1,16.1,16.1,16.1,15,13.4,15,13.4,2576,2576,2566,2566,2334,2334,2340,2340,2340,2340
"10147","10147",67.9,67.9,65.2,61.5,64.4,55.6,49.7,48.7,49,47.5,6442,6442,6527,7436,6554,7679,6256,6256,6361,7360
"10148","10148",33.3,33.3,29.8,25.9,29.8,24.5,25.6,25.6,27.3,27.3,2415,2415,2255,2698,2253,2842,2811,2811,2775,2775
"10149","10149",10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,2007,2007,2018,2018,2018,2018,2036,2036,2036,2036
"1015","1015",29.5,29.5,27.1,25.9,28.5,22.1,23.5,23.5,23.5,23.5,2396,2396,2134,2134,2402,2406,2470,2470,2466,2466
"10150","10150",36.5,36.5,34.8,34.8,33.8,33.8,41.4,41.4,41.4,41.4,5694,5694,5180,5180,5180,5180,5003,5003,5003,5003
"10151","10151",17,17,16.5,16.5,17.5,17.5,18.1,14.4,17.2,14.3,2251,2251,2330,2330,2276,2276,2330,2335,2314,2330
"10152","10152",8.5,8.5,5.6,5.6,4.9,4.9,4.9,4.9,4.9,4.9,1309,1309,1187,1187,947,947,946,946,946,946
"10153","10153",32.3,32.3,29,26.4,32,26.8,27.6,25.9,28.2,26.8,2168,2168,3081,2933,2637,2372,2648,2345,2656,2352
"10154","10154",55.8,54.4,50.7,41.1,57.2,47.2,35.4,34.9,35.5,34.9,4939,5032,5061,4969,5160,5159,5305,5305,5306,5306
"10155","10155",34.4,34.4,32.9,32.8,32.9,32.4,28.6,27.6,26.4,25.4,3338,3338,2939,4854,2938,3199,2943,3084,2943,3084
"10156","10156",20.1,20.1,18.5,18.5,23.6,16.6,14.5,13.3,14.4,13.3,3477,3477,2600,2600,3175,2588,2614,2613,2614,2613
"10157","10157",10,10,10,10,10,10,10,10,10.1,10.1,1362,1362,1357,1357,1357,1357,1355,1355,1355,1355
"10158","10158",28.6,28.6,15.6,15.6,15.1,15.1,14.3,14.3,14.3,14.3,2858,2858,2814,2814,2761,2761,2611,2611,2611,2611
"10159","10159",84.5,84.5,79.2,79.2,79.2,79.2,82.4,73.8,77.6,70.2,9002,9002,10290,10290,10290,10290,9115,10879,9890,11271
"1016","1016",13.1,13.1,13.1,12.5,13.9,13.6,14.2,14.2,13.5,13.5,1992,1992,1979,1979,1924,2241,1942,1942,1916,1916
"10160","10160",36.2,36.2,36.2,36.2,36.2,36.2,37.2,37.2,37.2,37.2,3721,3721,3723,3723,3723,3723,3856,3856,3856,3856
