"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"10013","10013",27.9,25.8,27.4,25.7,27.2,25.4,26.7,25,26.5,25,3437,3387,3368,3368,3470,3470,3535,3535,3408,3407
"10014","10014",33.8,33.8,31,29.8,30.2,29.8,31.1,30.7,27.9,27.6,4154,4157,4525,4525,3911,4525,4239,4752,4249,4167
"10015","10015",44.4,44.4,40.5,40.4,39.6,39.5,31.4,31.4,31.4,31.4,5371,5371,5537,5517,5540,5520,5241,5241,5156,5156
"10016","10016",16.5,16.5,14.2,14.2,16,16,16,16,14.5,14.5,1674,1674,1646,1646,2113,2113,2217,2217,1672,1672
"10017","10017",93.9,93.9,72.2,72.2,71.1,59.9,69.2,58.9,67.4,58.9,7768,7768,10175,10175,10344,9007,9978,9016,9411,9011
"10018","10018",54.6,54.6,51.1,51.1,45.8,44.9,42.3,42.3,42.2,42.2,7196,7196,6853,6853,6598,6601,6828,6826,6557,6565
"10019","10019",27.1,27.1,23,23,22.9,22.9,23.1,23.1,22.6,22.6,3412,3412,3010,3010,2981,2981,3013,3013,3008,3008
"1002","1002",11.9,11.9,14.2,14.2,14.3,14.3,16.9,16.9,12.9,12.9,965,965,1098,1098,1268,1268,1340,1340,1212,1212
"10020","10020",19.3,19.3,16.2,16.2,16,16,14.6,14.6,14.6,14.6,1708,1708,1755,1755,2228,2228,1761,1761,1756,1756
"10021","10021",33.1,33.1,23.1,23.1,23.1,23.1,23,23,22.5,22.5,3091,3091,3556,3556,3510,3510,3664,3664,3663,3663
"10022","10022",26.3,26.3,22.6,22.6,21.8,21.8,20.6,20.6,20.6,20.6,3432,3432,3068,3068,3156,3156,3108,3108,3108,3108
"10023","10023",35,35,32.2,32.2,22,22,22,22,25.7,25.7,3942,3942,4449,4449,3246,3246,3239,3239,3706,3706
"10024","10024",14.1,14.1,14.2,14.2,13.7,13.7,13,13,13,13,2336,2336,2487,2487,2367,2367,2338,2338,2338,2338
"10025","10025",56.6,56.6,56.7,56.7,54.2,54.2,48.8,48.8,47.5,47.5,5664,5664,6878,6878,6937,6937,7030,7030,7066,7066
"10026","10026",72.4,72.4,49.6,49.6,48.9,43.7,47.5,42,48.3,42,5894,5894,6476,6476,6658,6297,6588,6303,6411,6302
"10027","10027",23.6,23.6,16.3,16.3,16.2,16.2,15.4,15.4,17.1,17.1,1867,1867,1674,1674,1674,1674,1434,1434,2525,2525
"10028","10028",7.4,7.4,6.2,6.2,6.8,6.8,6.1,6.1,6.1,6.1,1048,1048,936,936,997,997,1076,1076,1076,1076
"10029","10029",31.8,31.8,30.8,30.8,30.2,30.2,22.1,22.1,15.6,15.6,4485,4379,4453,4453,4069,4069,3238,3238,2932,2932
"1003","1003",10.2,10.2,9.6,9.6,10.2,10.2,7.9,7.9,7.9,7.9,1053,1053,1079,1079,1006,1006,961,961,961,961
"10030","10030",14,14,6.2,6.2,6,6,6,6,6,6,1203,1203,781,781,724,724,724,724,724,724
"10031","10031",27,27,27,27,22.9,22.9,20.3,20.3,20.3,20.3,2445,2445,2444,2444,2574,2574,2690,2690,2692,2692
"10032","10032",6.3,5.6,6.3,5.4,6.3,5.4,5.4,5.4,5.4,5.4,1277,847,1274,819,1275,819,819,819,819,819
"10033","10033",23.3,23.3,24.7,24.3,24.8,24.3,26.1,24.4,26,22.4,2789,2789,3358,3358,3401,3372,3533,3172,3453,3092
"10034","10034",7.8,7.8,7.1,7.1,7,7,8.2,8.2,8.4,8.4,1364,1364,1183,1183,1147,1147,1264,1264,1245,1245
"10035","10035",22.6,22.6,18.6,18.6,19.2,19.2,16.7,16.7,16.9,16.9,2987,2987,2297,2297,1753,1753,1589,1589,2456,2456
"10036","10036",56.9,56.9,49.4,49.4,46.5,46.5,36.7,36.7,36.9,36.9,6211,6211,6047,6047,6823,6823,6394,6394,6397,6397
"10037","10037",30,30,28.1,28.1,25.7,25.7,25.6,25.6,25.6,25.6,2914,2914,2966,2966,3310,3310,3310,3310,3310,3310
"10038","10038",11.3,11.3,10.7,10.7,10.7,10.7,8.9,8.9,10,10,1467,1467,1290,1290,1288,1288,1282,1282,1183,1183
"10039","10039",27.8,27.8,24,24,21,19.6,22.6,21.3,21.1,20.4,3183,3183,3277,3277,2979,2979,3387,3387,3387,3377
"1004","1004",31.3,31.3,25,24.7,25.2,24.8,24.3,24.3,24.3,24.3,2843,2843,2963,2964,2961,2962,2803,2797,2803,2797
"10040","10040",27.8,27.8,26.3,26.3,25.4,25.4,26.3,26.3,26.9,26.9,3728,3728,2278,2278,2286,2286,2376,2376,2331,2331
"10041","10041",27.4,27.4,23.3,23.3,23.2,23.2,22.6,22.6,22.6,22.6,3359,3359,2938,2938,3078,3078,3363,3363,3361,3361
"10042","10042",63.3,62.8,52.6,52.6,50.6,50.6,49.2,48.5,46.1,46.1,5892,7307,5929,5929,6069,6070,5921,5921,5483,5483
"10043","10043",27.6,27.6,9.4,9.4,8.6,7.9,12.5,11.1,9.6,9.6,4002,4002,1019,1019,1050,1207,1362,1673,1187,1187
"10044","10044",29.7,29.7,33,33,24.7,24.7,21.6,21.6,21.7,21.7,2183,2183,5274,5274,3507,3507,2560,2560,2568,2568
"10045","10045",10.3,10.3,10.4,10.4,9.9,9.9,8.4,8.4,8.4,8.4,1008,1008,1070,1070,1203,1203,1194,1194,1194,1194
"10046","10046",14.7,14.7,12.9,12.9,10,10,8.8,8.8,8.8,7.6,1543,1543,2085,2085,1424,1424,1596,1596,1599,1347
"10047","10047",16.9,16.9,15.1,15.1,15.1,15.1,15.1,15.1,14.4,14.4,2693,2693,2217,2217,2216,2216,2216,2216,2211,2211
"10048","10048",33.2,33.2,26.6,26.6,23.5,22.5,23.7,23.7,22.5,21.4,3392,3392,3489,3489,3262,3421,3289,3289,3484,3464
"10049","10049",7.1,7.1,7.6,7.6,7.6,7.6,7.8,7.8,7.8,7.8,1237,1237,1126,1126,1126,1126,1169,1169,1169,1169
"1005","1005",12.9,12.9,15.7,15.7,14.8,14.8,12,12,12,12,1840,1840,1801,1801,1691,1691,1979,1979,1979,1979
"10050","10050",29.1,29.1,23.9,23.9,18.3,18.3,18.3,18.3,18.3,18.3,2945,2945,2717,2717,2400,2400,2400,2400,2397,2397
"10051","10051",29.2,29.2,29.7,29.7,27.7,26.8,22.4,22.2,21.7,21.5,2459,2459,2539,2539,2540,3373,3333,2777,3328,2772
"10052","10052",44.7,44.7,46.7,46.7,47.9,47.9,47.7,47.7,49.5,49.5,5669,5669,5606,5606,5589,5589,6262,6262,5796,5796
"10053","10053",71.7,60.1,55.3,55.3,54.7,42.2,47.9,38.4,42.8,36.3,5364,9081,5320,5320,5492,5894,4836,4859,4649,4649
"10054","10054",31.1,31.1,33.2,33.2,32.4,32.4,30.2,30.2,35.5,35.5,3805,3805,4080,4080,4359,4359,3824,3824,4413,4413
"10055","10055",112.1,75.8,91.6,91.6,83.5,72.1,68.8,57.1,67.8,58.7,15489,13630,12662,12661,9041,11188,8917,8917,9442,9014
"10056","10056",44.6,44.6,39.5,39.5,39.4,39.4,35.8,35.8,32.6,32.6,4134,4134,4181,4181,4375,4375,4221,4218,4284,4282
"10057","10057",8.3,8.3,9.6,9.6,7.9,7.9,7.8,7.8,7.8,7.8,1026,1026,934,934,889,889,886,886,886,886
"10058","10058",46.5,38.5,45.1,38.2,39.9,36.5,37,34,37,33.9,6349,6788,6430,6385,6293,5947,6117,6310,5800,5728
"10059","10059",10.3,10.3,11.4,11.4,10.8,10.8,9.4,9.4,8.9,8.9,1157,1157,1476,1476,1275,1275,1160,1160,1160,1160
"1006","1006",10.7,10.7,8.5,8.5,8.2,8.2,8.2,8.2,8.2,8.2,817,817,1079,1079,1084,1084,1084,1084,1084,1084
"10060","10060",21.3,21.3,21.8,21.8,21.8,21.8,18.8,18.8,17.9,17.9,2958,2958,3394,3394,3394,3394,2679,2679,2772,2772
"10061","10061",19.7,19.7,17.5,17.5,15.6,15.6,14.6,14.6,14.5,14.5,1989,1989,2087,2087,1919,1919,1839,1839,1834,1834
"10062","10062",26.3,26.3,21.6,21.6,19.7,19.7,18.9,18.9,18.2,18.2,2740,2740,2690,2690,3130,3130,3089,3089,3131,3131
"10063","10063",22.6,18,22.5,20.1,22.5,20.1,22.3,20,20.6,20.6,2984,2818,2976,2976,2976,2976,2939,2939,2826,2826
"10064","10064",35.2,35.2,26.1,26.1,24.7,24.7,25.5,25.5,24.2,24.2,2786,2786,2657,2657,2476,2476,2545,2545,2841,2841
"10065","10065",45.8,45.8,27,27,25.5,25.5,25.7,25.1,26.4,25.6,5146,5146,4353,4353,4350,4350,4365,4365,4022,3991
"10066","10066",9.3,9.3,8.5,8.5,8.3,8.3,9.6,9.6,9.4,9.4,1323,1323,1349,1349,1432,1432,2069,2069,1922,1922
"10067","10067",18.4,18.4,15.9,15.9,12.1,12.1,12.6,12.6,12.6,12.6,1643,1643,1646,1646,1715,1715,1842,1842,1842,1842
"10068","10068",52.8,47.9,49.3,41,47.3,40.4,41,37.8,41.1,37.8,6040,6083,6367,6848,6412,6826,6333,6801,6338,6811
"10069","10069",14.4,14.4,24.8,24.8,24.9,24.9,24.9,24.9,24.9,24.9,2363,2363,2091,2091,2098,2098,2095,2095,2094,2094
"1007","1007",15.5,15.5,15.5,15.5,16.5,10.4,15.2,10.2,13.3,8.1,2207,2207,2198,2198,2193,1816,1894,1839,1267,1123
"10070","10070",9.6,9.6,8.3,8.3,8.3,8.3,8.9,8.9,8.4,8.4,1289,1289,1137,1137,1137,1137,1315,1315,1065,1065
"10071","10071",28.8,28.8,23.5,23.5,23.9,23.9,23.8,23.8,22.1,22.1,4971,4971,3848,3848,3725,3725,3723,3723,2437,2437
"10072","10072",6.6,6.6,6.6,6.6,6.6,6.6,5.2,5.2,5.2,5.2,834,834,834,834,834,834,879,879,879,879
"10073","10073",30.6,30.6,18.2,18.2,18.6,18.6,18.4,18.4,18.2,18.2,2486,2486,2451,2451,2433,2433,2495,2495,2553,2553
"10074","10074",8.4,8.4,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.9,784,784,978,978,978,978,978,978,977,977
"10075","10075",40.9,40.9,38.5,38.5,35.9,35.9,34.5,34.5,33.3,33.3,3729,3729,3790,3790,3785,3785,4242,4242,4200,4200
"10076","10076",34.9,32.4,23.5,23.5,20.5,20.5,18.8,18.8,19,19,4162,4075,3377,3377,3197,3197,3337,3337,3360,3360
"10077","10077",16.5,16.5,10.4,10.4,10.4,10.4,10.5,10.5,10.5,10.5,1895,1895,1965,1965,1962,1962,1977,1977,2254,2254
"10078","10078",28.1,28.1,30,29.2,29.4,29.4,25.7,25.7,22.8,22.8,2470,2470,2700,3332,2573,2573,3241,3241,3042,3042
"10079","10079",17.9,17.9,14.4,14.4,12.8,12.4,10.7,10.7,10.7,10.7,1492,1492,1657,1657,1455,1296,1443,1443,1445,1445
"1008","1008",21.1,21.1,16.5,16.5,15.7,15.7,15.6,15.6,14.7,14.7,2281,2281,2197,2197,2171,2173,2226,2226,2192,2192
"10080","10080",12.8,12.8,10,10,8.8,8.8,8.8,8.8,8.8,8.8,1428,1428,1451,1451,1451,1451,1452,1452,1452,1451
"10081","10081",11.4,11.4,15.9,15.9,11.7,11.7,11.7,11.7,11.7,11.7,1404,1404,2279,2279,1616,1616,1616,1616,1616,1616
"10082","10082",6.6,6.6,12.8,12.8,12.8,12.8,7.1,7.1,7.3,7.3,996,996,1260,1260,1059,1059,952,952,1123,1123
"10083","10083",21,21,20,20,19.9,19.9,18.3,18.3,18.5,15.3,1689,1689,1445,1445,1515,1515,1772,1772,1763,1884
"10084","10084",14.2,14.2,14.2,14.2,14.2,14.2,5.6,5.6,5.6,5.6,1581,1581,1245,1245,1245,1245,1239,1239,1232,1232
"10085","10085",21.3,21.3,22.4,22.4,22.4,22.4,16.2,15.3,16.3,14.9,2794,2794,2819,2819,2818,2818,2164,2626,2518,2472
"10086","10086",18,18,11.4,11.4,11.3,11.3,11.3,11.3,20.7,17.2,1825,1825,2163,2163,1974,1974,1974,1974,1978,1978
"10087","10087",68.8,68.8,56.9,56.9,54.5,54.1,50.8,50.8,50.8,50.8,6024,6024,8899,8899,8526,8526,6651,6651,6647,6647
"10088","10088",24.3,24.3,21.9,21.9,19.5,19.5,16.1,14.6,16,16,1881,1881,1958,1958,1909,1909,1581,1617,1611,1611
"10089","10089",66.2,66.2,35.8,35.8,35.6,35.6,36.7,36.7,36.8,36.8,5835,5835,5496,5496,5462,5462,6150,6150,6241,6241
"1009","1009",12.5,12.5,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.5,1139,1139,1236,1236,1298,1298,1298,1298,1264,1264
"10090","10090",56.3,56.3,41.3,41.3,41.2,41.2,40.3,40.3,40.1,40.1,5322,5322,6451,6451,6398,6398,6168,6168,6324,6324
"10091","10091",41.6,41.6,24,24,22.4,22.4,24.6,24.6,24.6,24.6,4243,4243,4144,4144,4147,4147,4154,4154,4154,4154
"10092","10092",25.3,25.3,12.5,12.5,15.3,15.3,15.2,15.2,15.2,15.2,2730,2730,1517,1517,2187,2187,2180,2180,2172,2172
"10093","10093",61.7,61.7,52.1,52.1,47.6,47.6,39.6,39.6,39.6,39.6,4392,4392,8150,8150,4737,4737,5422,5422,5418,5418
"10094","10094",26.8,26.8,25.5,25.5,25.9,25.9,26.6,25.9,26,25.8,4226,4226,4160,4160,4120,4120,4042,4118,4114,4096
"10095","10095",21.5,21.5,20.9,20.9,18.3,16.9,17.5,17.5,17.8,17,2260,2260,2446,2446,2528,2528,2141,2141,2547,2536
"10096","10096",36.7,36.7,23.6,23.6,19.2,19.2,19,19,19,19,4110,4110,3337,3337,3121,3121,3174,3174,3174,3174
"10097","10097",15.4,15.4,14.4,14.4,14.7,14.7,11.1,11.1,11.1,11.1,1799,1799,1742,1742,1755,1755,1638,1638,1633,1633
"10098","10098",22.1,22.1,19.2,19.2,19.1,19.1,19.2,19.2,18.1,17.9,2310,2310,2542,2542,2538,2538,2572,2572,2871,2871
"10099","10099",6.1,6.1,6.4,6.4,5.7,5.7,5.6,5.6,5.6,5.6,1178,1178,1168,1168,1171,1171,1161,1161,1161,1161
"101","101",8,5.1,7.8,5.1,8,5.1,5.1,5.1,5.1,5.1,1195,1060,1195,1060,1179,1060,1060,1060,1060,1060
"1010","1010",28.1,28.1,28.2,28.2,26.8,26.8,25.5,25.5,25.1,25.1,4471,4471,4402,4402,4554,4554,4537,4537,4537,4537
"10100","10100",49.4,49.4,25.7,25.7,25.8,25.8,28.3,28.3,27.7,27.7,8321,8321,3648,3648,3649,3649,3662,3662,3649,3649
"10101","10101",13.8,13.8,9.5,9.5,9.5,9.5,10.1,10.1,10.1,10.1,1263,1263,1411,1411,1397,1397,1428,1428,1433,1433
"10102","10102",30.2,30.2,38.5,38.5,28.4,28.4,25.6,25.6,25.7,25.7,4641,4641,4103,4103,3966,3966,3797,3797,3815,3815
"10103","10103",13.5,13.5,13.3,13.3,11.5,11.5,11.5,11.5,11.5,11.5,1953,1953,2023,2023,2044,2044,2044,2044,2044,2044
"10104","10104",15.9,15.9,15.9,15.9,16,16,15.3,15.3,15.2,15.2,1949,1949,1948,1948,1925,1925,1627,1627,1623,1623
"10105","10105",34.8,34.8,26.3,26.3,25.8,25.8,24.6,24.6,29.3,29.3,4573,4573,4372,4372,4345,4345,4324,4324,4126,4126
"10106","10106",104.2,104.2,48.9,48.9,45.9,43.5,42.3,41.7,42,41.4,7470,7471,7344,7344,7306,7306,7605,7605,7609,7609
"10107","10107",17.5,17.5,17.5,17.5,16.9,16.9,16.5,16.5,16.5,16.5,3026,3026,3019,3019,2921,2921,2518,2518,2552,2552
"10108","10108",9.4,9.4,9.2,9.2,9.2,9.2,17.2,17.2,14.7,14.7,794,794,654,654,654,654,1235,1235,1224,1224
"10109","10109",20.4,20.4,18.2,18.2,15,15,15,15,15,15,1850,1850,1910,1910,1885,1885,1854,1854,1852,1852
"1011","1011",77.7,77.7,40.1,40.1,38.2,38.2,23.1,23.1,23.1,23.1,7433,7433,2818,2818,3007,3007,2730,2730,2731,2731
"10110","10110",12.4,12.4,11.4,11.4,11.6,11.6,10.7,10.7,10.7,10.7,1285,1285,1403,1403,1430,1430,1377,1377,1372,1372
"10111","10111",34.9,34.9,36.8,36.8,38.5,37.6,36.6,34.3,34.7,34.1,4132,4132,3967,4054,4023,4080,4349,4358,4458,4240
"10112","10112",54.4,51.9,37.8,37.8,35.2,35.2,34.1,33.9,34.5,34.4,4856,5222,4475,4475,4303,4303,4537,4536,4520,4520
"10113","10113",21.6,21.6,19.1,19.1,19,19,18.4,18.4,14.3,14.3,1946,1946,2523,2523,2495,2495,2427,2427,2013,2013
"10114","10114",11,11,7.2,7.2,6.9,6.9,4.7,4.7,4.7,4.7,874,874,948,948,886,886,648,648,645,645
"10115","10115",21,21,17.9,17.9,15.9,15.9,17.5,17.5,17.5,17.5,3065,3065,2780,2780,2255,2255,2877,2877,2877,2877
"10116","10116",6.7,6.7,6.6,6.6,7,7,4.7,4.7,4.7,4.7,893,893,832,832,913,913,907,907,907,907
"10117","10117",23.7,23.7,18.8,18.8,14.8,14.8,13.5,13.5,13.5,13.5,2575,2575,2515,2515,2299,2299,2336,2336,2335,2335
"10118","10118",26.9,19.3,24.9,17.2,24,17,22.1,14.6,20.6,16.4,3138,3519,2982,2862,3006,2842,3276,2404,2554,2725
"10119","10119",28.6,28.6,26.3,26.3,26.7,26.7,26,26,25.8,25.8,3378,3378,4179,4179,4351,4351,3334,3334,3318,3318
"1012","1012",21.5,21.1,19.9,19.3,19.9,19.9,19.3,19.3,19.3,19.3,2652,3612,2695,2822,2696,2696,2759,2759,2704,2704
"10120","10120",39.7,39.7,30.4,30.4,27.9,27.9,29.3,29.3,29.3,29.3,3738,3738,3310,3310,3200,3200,3539,3539,3539,3539
"10121","10121",24,24,44.4,44.4,27.7,27.7,7.3,7.3,7.4,7.4,1909,1909,4793,4793,3331,3331,1259,1259,1258,1258
"10122","10122",47.7,47.7,46.6,46.6,43.6,43.6,40.9,40.9,40.9,40.9,4217,4217,3869,3869,5548,5548,3864,3864,3860,3860
"10123","10123",85.8,85.8,55.3,55.3,55.6,27.5,38.9,28.9,43.5,29,6769,6769,6094,6097,5758,4369,6968,4342,7038,4337
"10124","10124",10.9,10.9,10.9,10,9.6,9.4,9.4,9.4,9.4,9.4,1671,1671,1662,1745,1609,1580,1615,1615,1615,1615
"10125","10125",35.9,35.9,27.3,27.3,26.9,26.9,28,28,23.5,23.5,5013,4907,4039,4039,3926,3926,3796,3796,3857,3857
"10126","10126",31,31,20.1,20.1,18.9,18.2,20.4,19.7,19.9,19.1,3310,3310,2970,2970,2957,2995,2967,3003,2941,2931
"10127","10127",30.1,30.1,24.2,24.2,24.9,24.9,21.8,21.8,20.1,20.1,3590,3590,2297,2297,3198,3198,4314,4314,3988,3988
"10128","10128",17.5,17.5,17.6,17.6,15.1,15.1,13.1,13.1,13.1,13.1,2258,2258,2540,2540,2255,2254,2407,2407,2405,2405
"10129","10129",49.9,49.9,33.2,33.2,33.3,33.3,25.6,25.6,28,28,6805,6805,5136,5136,5126,5126,3718,3718,4145,4145
"1013","1013",73.3,72.4,64,63.7,60.2,60,58.8,58.7,62.5,62.4,9723,9091,8617,8626,8392,8352,8414,8374,8333,8331
"10130","10130",31.3,31.3,28.8,28.8,25.7,25.7,23.4,23.4,20.3,20.3,2920,2920,3174,3174,2863,2863,3162,3162,3176,3176
"10131","10131",40.8,40.8,32.8,32.8,30.6,30.6,28.2,28.2,28.1,28.1,3944,3944,3555,3555,3787,3787,3450,3450,3444,3444
"10132","10132",12.5,12.5,12.2,12.2,12,12,12,12,11,11,1892,1892,1754,1754,1747,1747,1747,1747,1747,1747
"10133","10133",87,87,49.1,49.1,45,45,44.6,44.6,44.7,44.7,10847,10847,8870,8870,8276,8276,7826,7826,7826,7822
"10134","10134",20.9,20.9,15.8,15.8,15.6,15.6,15.8,15.1,15.9,15,2449,2449,2449,2449,2510,2510,2040,2058,2308,2164
"10135","10135",13.4,13.4,12.3,12.3,14.4,14.4,14.8,14.8,14.8,14.8,1356,1356,1429,1429,1776,1776,1540,1540,1540,1540
"10136","10136",8.7,7.6,7.4,7.4,7,7,6.6,6.6,6.5,6.5,810,806,1396,1396,1239,1239,1164,1164,1136,1136
"10137","10137",27.3,27.3,21.4,21.4,15.9,15.9,17.2,17.2,21.8,21.2,2822,2822,3230,3230,2576,2576,2488,2488,2209,2212
"10138","10138",44.6,44.6,36,36,36.7,36.7,36.3,36.3,36.4,36.4,4046,4046,4754,4754,4815,4815,5492,5492,4527,4527
"10139","10139",46.5,46.5,41.5,41.5,41.6,41.5,38.7,38.7,37,37,6552,6446,6037,6037,6183,6599,5905,5905,6165,6165
"1014","1014",26.4,26.4,24,24,23.2,23.2,22.9,22.9,23.4,23.4,3032,3032,3516,3516,3471,3471,3459,3459,3464,3464
"10140","10140",18,18,21.5,21.5,20.9,19.9,14.5,13.7,14.5,13.7,2402,2402,3393,3393,3430,3414,2555,2541,2555,2541
"10141","10141",23.9,23.9,20.1,20.1,20.1,20.1,20.2,20.2,20.2,20.2,3049,3049,2731,2731,2740,2740,2645,2645,2641,2641
"10142","10142",22.9,22.9,15.4,15.4,14.1,14.1,15,15,15.4,15.4,2747,2747,2245,2245,2593,2593,2309,2309,2219,2219
"10143","10143",14.7,14.7,14.7,14.7,13.9,13.9,12.3,12.3,13.1,13.1,1861,1861,1914,1913,1883,1883,1830,1830,1827,1827
"10144","10144",14.8,14.8,13,13,13,13,13,13,12.4,12.4,2174,2174,1994,1994,1994,1994,1947,1947,2023,2023
"10145","10145",17,17,15.3,15.3,15,15,14.8,14.8,14.8,14.8,2029,2029,1863,1863,1837,1837,1837,1837,1837,1837
"10146","10146",13,13,13.1,13.1,13.4,13.4,11.9,11.9,13.3,13.3,1741,1741,1741,1741,1815,1815,1860,1860,1871,1871
"10147","10147",11.8,11.8,9.2,9.2,9.2,9.2,8.1,8.1,8.1,8.1,1538,1538,1528,1528,1585,1585,1447,1447,1447,1447
"10148","10148",20.9,20.9,22,22,21.8,21.8,19.4,19.4,19.5,19.5,2479,2479,2599,2599,2611,2611,2535,2535,2425,2425
"10149","10149",60.7,60.7,31.2,31.2,37.4,37.4,32.2,32.2,28.5,28.5,4072,4072,5011,5011,4813,4813,5230,5230,4811,4811
"1015","1015",30.5,30.5,21.8,21.8,21.9,20.3,20.6,19,20.7,19,2722,2722,3693,3693,3596,3596,3598,3598,3600,3600
"10150","10150",9.7,9.7,9.1,9.1,9.7,6.5,9.2,6,9.2,6.1,1734,1734,1736,1736,1376,1376,1473,1473,1490,1490
"10151","10151",27.1,27.1,25.7,25.7,25,25,24.6,24.6,24.6,24.6,4299,4299,3100,3100,3070,3070,2988,2988,2988,2988
"10152","10152",22.5,22.5,17.9,17.9,16.1,16.1,17.5,17.5,17.5,17.5,2494,2494,2050,2050,2050,2050,1888,1888,1887,1887
"10153","10153",29.9,29.9,23.7,20.8,23,20.4,21,16.6,21.1,15.4,2614,2614,2177,2085,2377,2065,2266,2071,2266,2071
"10154","10154",14.2,14.2,16.4,16.3,13.6,13.3,12.8,12.8,12.7,12.7,2115,2115,1849,1939,1947,1948,1938,1931,1938,1931
"10155","10155",25.9,25.9,24,24,23.8,23.8,20.9,20.9,22.6,22.6,3359,3359,3014,3014,3236,3236,2870,2870,2976,2976
"10156","10156",22.8,22.6,20.2,20.1,17.4,16.7,14.1,14.1,14.1,14.1,2593,2744,2300,2741,2316,2308,2116,2116,2115,2115
"10157","10157",36,36,35.4,35.4,32.1,32.1,27.9,27.9,27.9,27.9,5180,5180,4734,4734,4845,4845,4866,4866,4866,4866
"10158","10158",46.4,34.5,48.4,34.3,45.4,33,43.4,33,43.3,35.2,6309,5577,6242,5607,6165,5584,7125,5201,6962,5373
"10159","10159",22.7,22.7,19.6,19.6,17.3,16.6,20.3,20.2,18.6,18.6,2206,2206,2627,2627,2618,2776,2610,3114,2628,2628
"1016","1016",27.2,27.2,21.3,21.3,19.3,19.3,19.3,19.3,19.3,19.3,2089,2089,1706,1706,2376,2376,1904,1904,1900,1900
"10160","10160",9.6,9.6,9.6,9.6,9.5,8.3,8.3,8.3,8.3,7.8,1471,1471,1491,1491,2167,2053,2074,2074,2010,1548
